Date,State,Estimated_Migrant_Workers,GSDP_per_capita_Lakhs,Avg_Wage,Unemployment_Rate_%,Corn_Yield_kg_per_ha,Rice_Yield_kg_per_ha,Wheat_Yield_kg_per_ha,T2M,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,PS,Population
2015-12,Andhra Pradesh,33673,20.87,21922,6.34,2434.27,3331.76,2026.1,24.17,74.39,1.92,0.6,15.94,100.6,89228254
2016-01,Andhra Pradesh,42505,19.81,23136,5.03,2570.68,3308.35,2282.49,24.9,63.86,1.88,0.06,16.08,100.59,89306902
2016-02,Andhra Pradesh,5854,14.34,22916,8.03,2843.13,3135.4,2654.65,27.6,60.6,2.91,0,19.85,100.46,89385619
2016-03,Andhra Pradesh,29548,13.18,22510,4.69,2689.83,3908.28,2863.65,29.9,58.29,3.06,0,21.84,100.25,89464405
2016-04,Andhra Pradesh,43623,20.94,22947,4.99,2574.47,2816.26,2502.55,32.72,55.33,3.7,0,25.33,99.89,89543261
2016-05,Andhra Pradesh,12392,18.24,22807,2.5,2749.1,2657.57,2825.05,33.01,56.01,3.68,4.24,20.97,99.6,89622186
2016-06,Andhra Pradesh,26556,20.45,22765,5.6,2356.7,3191.59,2916.78,29.24,71.6,3.42,5.06,17.24,99.51,89701181
2016-07,Andhra Pradesh,43559,20.67,22513,6.62,2811.26,2795.99,2705.54,29.24,70.2,3.55,2.32,17.33,99.53,89780246
2016-08,Andhra Pradesh,31309,16.81,23378,8.01,2206.37,2822.28,2932.06,29.72,66.92,3.55,4.45,18.44,99.54,89859380
2016-09,Andhra Pradesh,26919,19.66,23312,7.72,2727.1,2631.13,3104.36,27.27,80.57,2.75,6.54,14.93,99.66,89938584
2016-10,Andhra Pradesh,9931,21.2,23163,6.79,2906.69,3165.37,3456.88,26.38,73.44,2.26,0.85,18.74,100.01,90017858
2016-11,Andhra Pradesh,37970,11.99,23265,8.42,2267.86,2502.14,2177.45,25.35,65.72,1.92,0.06,17.46,100.35,90097202
2016-12,Andhra Pradesh,49215,17.59,22894,7.91,2948.81,3261.75,2780.55,24.34,62.05,2.09,0.7,15.02,100.43,90176616
2017-01,Andhra Pradesh,17688,21.64,23327,2.96,2583.99,2549.8,3656.01,25.13,61.62,1.83,0,16.37,100.53,90256100
2017-02,Andhra Pradesh,30342,21.7,23561,8.94,2538.77,3043.76,3054.02,26.78,58.44,2.03,0,21.49,100.48,90335654
2017-03,Andhra Pradesh,42157,18.66,23582,7.45,2644.3,3089.55,2523.33,30.18,56.81,2.84,0.07,22.15,100.12,90415278
2017-04,Andhra Pradesh,7327,16.94,23420,6.97,2641.44,3752.81,3270.9,33.42,51.16,3.08,0.04,22.51,99.82,90494972
2017-05,Andhra Pradesh,45772,17.28,23527,3.72,2977.96,2795.51,2453.64,34.01,51.15,3.2,0.92,22.46,99.64,90574736
2017-06,Andhra Pradesh,45545,14.29,23062,7.81,2462.26,3022.29,3182.97,30.5,65.3,3.51,4.16,18.32,99.52,90654571
2017-07,Andhra Pradesh,5197,14.62,23902,2.74,1992.26,3611.82,2744.7,29.38,69.07,3.87,6.61,17.61,99.56,90734476
2017-08,Andhra Pradesh,28509,18.26,23990,9.05,2371.94,2595.16,2220.8,27.92,79.67,2.52,6.93,16.14,99.54,90814451
2017-09,Andhra Pradesh,39698,13.55,23539,6.84,2746.95,3029.33,2348.51,27.43,84.07,1.81,4.73,17.22,99.79,90894497
2017-10,Andhra Pradesh,49542,16.43,23883,4.63,2111.48,2865.69,3384.16,26.68,83.08,1.59,3.3,17.48,99.93,90974613
2017-11,Andhra Pradesh,20087,17.09,23112,6.11,2422.12,2398.74,2713.99,24.84,78.49,1.96,0.84,15.54,100.25,91054800
2017-12,Andhra Pradesh,27671,14.45,23808,6.53,2418.18,1921.25,2781,23.35,70.53,1.88,0,16.54,100.51,91135058
2018-01,Andhra Pradesh,30184,14.14,24183,5.65,2430.72,3278.48,3447.13,24.57,60.98,1.43,0,17.23,100.38,91215386
2018-02,Andhra Pradesh,32848,18.24,24224,5.88,2837.97,2892.44,2412.72,26.38,55.29,1.96,0,20.61,100.44,91295785
2018-03,Andhra Pradesh,47107,17.29,23925,4.17,3272.01,3023.69,2804.88,29.91,53.46,2.51,0.06,21.7,100.13,91376255
2018-04,Andhra Pradesh,25666,13.31,23626,4.26,2492.76,3079.23,2749.47,31.94,58.05,3.2,0.83,23.36,99.9,91456796
2018-05,Andhra Pradesh,49357,19.09,23818,4.16,2327.9,2781.26,2788.54,32.8,58.96,3.33,0.59,22.13,99.67,91537408
2018-06,Andhra Pradesh,20708,16.39,23916,6.06,2336.97,2714.86,2837.25,31.11,60.03,3.64,2.8,19.83,99.45,91618091
2018-07,Andhra Pradesh,31370,15.3,23836,6.27,2423.51,3601.6,1872.16,29.96,63.14,4.3,3.53,15.49,99.41,91698845
2018-08,Andhra Pradesh,7811,22.95,23882,4.84,2827.45,3498.43,2074.31,28.74,70.03,4.22,5.48,15.94,99.49,91779670
2018-09,Andhra Pradesh,11546,16.31,24305,7.15,2397.19,2851.42,2307.37,28.61,72.4,2,2.17,19.22,99.86,91860567
2018-10,Andhra Pradesh,39754,18.05,23965,4.83,2266.65,2555.77,3413.29,28.16,67.26,2.05,0.8,18.85,100.19,91941535
2018-11,Andhra Pradesh,35206,20.38,24105,7.3,2780.7,3508.62,3052.59,26.97,68.13,2.1,1.18,16.41,100.4,92022574
2018-12,Andhra Pradesh,46106,20.4,24087,6.71,2161.28,2790.19,2971.28,24.67,69.28,2.26,1.66,13.24,100.5,92103685
2019-01,Andhra Pradesh,16411,13.74,24645,4.25,2133.36,3285.2,2715.89,23.55,67.25,2,0.63,16.22,100.65,92184867
2019-02,Andhra Pradesh,7911,13.71,24770,3.51,2387.55,3284.38,2955.49,27.02,62.75,2.46,0.13,19.97,100.47,92266121
2019-03,Andhra Pradesh,6734,16.71,24853,7.78,2391.71,3463.73,2421.63,30.31,56.6,3.05,0.17,23.39,100.21,92347446
2019-04,Andhra Pradesh,23227,13.54,24265,6.34,2684.78,3237.24,2691.66,32.36,54.47,3.32,0.5,23.7,99.94,92428843
2019-05,Andhra Pradesh,13680,13.88,24284,5.48,2597.84,2499.55,3123.41,34.5,50.55,3.44,0.67,22.16,99.62,92510312
2019-06,Andhra Pradesh,24360,16.46,24372,2.83,2444.53,2790.91,3167.15,32.62,56.53,3.35,2.96,20.53,99.46,92591853
2019-07,Andhra Pradesh,23343,18.04,24250,8.34,2288.7,2436.62,2255.18,30,67.75,3.57,5.36,16.55,99.49,92673466
2019-08,Andhra Pradesh,10759,18.69,25075,6.83,2681.8,2487.83,3414.18,28.52,75.06,3.61,5.16,16.38,99.53,92755150
2019-09,Andhra Pradesh,28078,17.3,24734,3.72,1875.42,3678.58,2873.86,27.66,81.62,2.65,7.01,16.19,99.8,92836906
2019-10,Andhra Pradesh,40153,22.45,24459,4.3,2470.99,2782.03,2939.7,26.52,87.07,1.62,7.92,15.82,100.16,92918735
2019-11,Andhra Pradesh,16111,18.83,25091,2.88,2488.71,3441.32,2839.98,24.83,83.82,1.94,0.4,16.35,100.36,93000636
2019-12,Andhra Pradesh,42504,22.82,24576,5.97,2545.09,2854.56,2780.07,23.72,80.46,2.24,0.52,13.12,100.57,93082609
2020-01,Andhra Pradesh,6802,13.94,25409,5.69,2592.34,2315.93,2328.14,24.6,74.61,2.11,0.95,15.95,100.51,93164654
2020-02,Andhra Pradesh,13155,22.33,25145,2.58,2722.98,3068.35,2735.61,26.3,64.86,2.52,0.27,19.42,100.53,93246771
2020-03,Andhra Pradesh,13120,15.99,25306,6.26,2505.53,3139.03,2611.08,29.63,56.99,2.87,0.17,22.23,100.21,93328961
2020-04,Andhra Pradesh,44384,23.07,25546,7.36,2266.51,3078.34,2457.57,31.92,55.65,3.22,0.7,23.4,100.07,93411223
2020-05,Andhra Pradesh,26918,21.95,25580,8.69,2622.48,2318.97,3160.2,34.22,50.68,3.32,0.3,23.37,99.65,93493558
2020-06,Andhra Pradesh,25445,21.99,24893,5.89,2641.78,3102.41,3143.94,30.73,65.2,3.33,3.84,18.94,99.48,93575965
2020-07,Andhra Pradesh,35306,19.04,25091,7.86,2999.64,3405.75,2155.69,28.34,78.82,2.57,7.25,17.76,99.54,93658445
2020-08,Andhra Pradesh,21646,15.1,25109,5.87,2116.13,2750.07,2809.13,27.84,81.83,3.34,4.49,15.01,99.51,93740998
2020-09,Andhra Pradesh,36065,16.43,25486,6.96,2655.3,2709.7,2865.37,27.33,85.1,2.39,8.77,16.1,99.61,93823623
2020-10,Andhra Pradesh,30199,18.73,24700,4.78,2273.39,2755.39,2307.67,26.58,84.74,1.76,4.02,15.74,99.76,93906321
2020-11,Andhra Pradesh,46976,19.64,25019,6.02,2223.03,2459.33,2458.44,24.85,86.34,2.49,7.61,14.23,100.38,93989092
2020-12,Andhra Pradesh,21371,23.24,25544,4.69,2816.09,2620.24,3721.33,22.35,81.5,1.9,0.18,14.88,100.5,94071936
2021-01,Andhra Pradesh,16835,19.12,25931,4.88,2648,3073.93,2499.57,24.38,76.32,1.81,0.1,15.71,100.38,94154853
2021-02,Andhra Pradesh,7049,19.3,25908,2.79,2710.09,2769.74,2842.7,25.38,63.76,1.91,0.92,20.06,100.43,94237843
2021-03,Andhra Pradesh,36616,24.34,25271,5.13,3268.03,2961.58,3202.25,29.44,52.94,2.28,0,23.18,100.16,94320906
2021-04,Andhra Pradesh,43191,14.62,25587,6.39,2289.05,2986,3419.78,32.16,54.01,2.74,0.42,22.53,99.95,94404043
2021-05,Andhra Pradesh,25932,21.71,26229,9.58,2311.91,3724.98,3047.71,32.05,60.76,3.26,1.85,22.39,99.63,94487253
2021-06,Andhra Pradesh,34855,22.1,25353,5.09,2331.26,3252.96,3140.39,30.78,62.26,3.77,3.22,19.33,99.56,94570536
2021-07,Andhra Pradesh,12158,23.65,25576,5.16,2686.54,2371.91,2545.5,28.72,75.58,3.53,6.63,16.28,99.44,94653893
2021-08,Andhra Pradesh,48016,23.68,25717,8.26,2425.74,2970.23,3017.24,28.74,75.69,2.74,4.51,17.17,99.6,94737323
2021-09,Andhra Pradesh,12400,23.75,25846,7,2553.31,2465.86,2933.07,27.92,79.94,2.28,5.44,16.24,99.59,94820827
2021-10,Andhra Pradesh,47642,21.27,25830,5.72,2683.18,3223.92,3178.27,26.93,83.45,1.58,2.87,16.38,99.93,94904404
2021-11,Andhra Pradesh,20151,22.65,26098,6.8,2750.18,3183.67,2775.44,25.16,88.86,2.3,6.28,11.04,100.14,94988055
2021-12,Andhra Pradesh,6154,22.16,25549,7.04,2001.71,3171.85,2872.69,22.52,80.77,1.88,0.05,15.22,100.55,95071780
2022-01,Andhra Pradesh,9499,15.19,25824,6.98,2581.47,2489.3,2421.63,23.29,73.79,1.9,1.19,15.97,100.44,95155578
2022-02,Andhra Pradesh,11295,23.83,26420,4.06,2815.95,2984.18,3038.53,25.47,66.62,2.14,0,19.93,100.32,95239450
2022-03,Andhra Pradesh,17183,23.47,25908,5.25,2508.5,3011.9,3128.4,30.4,53.23,2.41,0.01,21.76,100.02,95323396
2022-04,Andhra Pradesh,34299,21.57,26619,8.86,2345.19,3038.45,2638.2,32.16,57.08,3.15,0.01,22.04,99.88,95407416
2022-05,Andhra Pradesh,17874,18.66,26241,2.51,2369.65,2876.33,2877.75,31.44,64.52,3.21,3.61,20.11,99.41,95491510
2022-06,Andhra Pradesh,37711,19.99,25964,8.27,2356.38,3502.3,2486.89,30.38,65.46,3.16,2.77,19.44,99.48,95575678
2022-07,Andhra Pradesh,10539,23.73,26322,4.88,2443.94,2824.11,3306.44,28.48,75.63,3.63,6.65,15.89,99.43,95659921
2022-08,Andhra Pradesh,47405,15.94,25858,6.08,2558.97,3412.74,2280.05,28.11,78.94,2.79,3.93,17.55,99.49,95744238
2022-09,Andhra Pradesh,7557,14.64,26465,7.82,2580.12,3355.85,2828.8,28.09,78.52,2.17,3.98,17.61,99.69,95828629
2022-10,Andhra Pradesh,43360,21.34,26319,4.68,2819.64,2793.08,3293.27,25.85,85.38,2.02,6.91,15.9,100.05,95913095
2022-11,Andhra Pradesh,21482,22.51,26488,8.56,3189.67,2854.86,2644.07,23.93,82.87,2.03,1.31,14.02,100.35,95997635
2022-12,Andhra Pradesh,7200,19.94,25976,5.95,2936.02,3631.83,2617,24.26,81.09,2.05,2.15,13.87,100.35,96082250
2023-01,Andhra Pradesh,7961,15.31,26476,7.46,2373.94,2887.29,2329.44,23.84,72.07,1.98,0.02,17.13,100.54,96166939
2023-02,Andhra Pradesh,26357,15.21,26575,7.08,2224.4,2598.34,2531.27,26.94,58.12,2.07,0,21.14,100.41,96251703
2023-03,Andhra Pradesh,16969,20.26,26901,8.46,2489.59,3093.69,3342.68,28.94,59.76,2.69,0.83,20.36,100.25,96336541
2023-04,Andhra Pradesh,7869,14.74,27288,5.94,2200.49,3393.73,2725.1,32.09,52.61,2.94,0.74,22.94,99.97,96421454
2023-05,Andhra Pradesh,33643,14.83,26607,9.39,2485.16,3269.93,2407.05,32.5,58.73,2.46,2.8,21.62,99.78,96506442
2023-06,Andhra Pradesh,29736,19.46,27027,4.6,2614.72,3066.58,2972.36,33.78,51.52,3.38,2.19,20.94,99.47,96591505
2023-07,Andhra Pradesh,43467,15.29,26426,8.12,2586.75,3982.12,2576.79,29.38,69.49,4.37,5.44,14.49,99.5,96676643
2023-08,Andhra Pradesh,28328,13.66,27006,5.29,2340.7,2750.74,2605.58,29.49,72.12,2.66,2.59,18.63,99.74,96761856
2023-09,Andhra Pradesh,30876,21.73,26671,7.08,2308.78,3475.61,3297.18,28.1,81.19,2.23,6.5,17.59,99.67,96847144
2023-10,Andhra Pradesh,26295,23.3,26633,8.35,2328.78,2667.06,2965,27.59,74.26,1.92,0.7,18.33,100.22,96932507
2023-11,Andhra Pradesh,8987,24.27,26929,5.39,2334.33,3253.17,2871.02,26.42,78.01,2.41,2.92,13.5,100.41,97017946
2023-12,Andhra Pradesh,27399,16.93,26742,3.82,2045.28,3619,3428.56,23.04,81.27,2.36,5.56,13.28,100.5,97103460
2024-01,Andhra Pradesh,38986,15.61,27080,7.3,2316.16,2844.92,2900.05,24.31,74.33,2.19,0.02,15.24,100.6,97189049
2024-02,Andhra Pradesh,25880,20.9,27295,4.6,2600.34,3263.42,3503.57,27.39,63.95,2.56,0,20.2,100.55,97274714
2024-03,Andhra Pradesh,9735,24.82,27072,6.33,2446.92,2680.68,2317.24,30.31,56.53,3.11,0.01,21.67,100.29,97360454
2024-04,Andhra Pradesh,49064,15.6,27543,6.66,2280.72,2986.75,3428.1,33.21,52.03,3.2,0.02,23.95,99.9,97446270
2024-05,Andhra Pradesh,9555,18.27,27844,8.39,2344.72,3089.52,2794.25,32.71,62.99,3,3.35,21.66,99.58,97532161
2024-06,Andhra Pradesh,46914,25.01,27665,5.23,2856.52,4010.77,2614.2,30.32,67.67,3.29,3.99,17.69,99.54,97618128
2024-07,Andhra Pradesh,45818,24.72,27708,9.81,2353.17,3417.66,3038.66,29.46,69.91,4.24,4.79,10.72,99.39,97704171
2024-08,Andhra Pradesh,24830,18.56,27908,6.79,3054.01,3233.57,2674.25,29.01,77.71,2.59,7.58,19.76,99.68,97790290
2024-09,Andhra Pradesh,22429,22.72,27141,4.48,2677.2,3443.48,3087.17,27.65,82.51,2.84,5.34,10.55,99.65,97876485
2024-10,Andhra Pradesh,11893,20.23,27014,3.52,2652.18,3426.67,3209.25,27.2,85.6,1.71,6.29,12.25,100.02,97962756
2024-11,Andhra Pradesh,19373,24.87,27842,7.91,2914.65,3259.48,2741.51,24.88,83.5,2.15,1.17,13.96,100.32,98049103
2024-12,Andhra Pradesh,8436,19.2,27878,4.77,2544.01,3482.6,2514.07,24.69,82.02,2.26,1.41,17.86,100.35,98135526
2000-01,Arunachal Pradesh,13754,3.16,10262,7.63,2610.6,2842.66,2810.06,12.44,65.4,0.5,1.28,9.26,93.49,1072626
2000-02,Arunachal Pradesh,15677,5.49,10209,7.59,2883.54,3076.44,2816.25,12.29,63.63,0.52,0.83,10.31,93.4,1074718
2000-03,Arunachal Pradesh,10895,3.17,9660,9.62,2092.04,3298.5,3025.92,16.88,63.34,0.45,1.38,12.43,93.23,1076814
2000-04,Arunachal Pradesh,24738,6.16,9655,5.23,3148.98,2876.89,2876.7,21.24,68.95,0.41,7.74,13.09,92.93,1078914
2000-05,Arunachal Pradesh,35746,4.06,9548,7.6,2574.82,3630.98,2766.65,24.84,69.36,0.32,6.63,13.14,92.79,1081018
2000-06,Arunachal Pradesh,37352,3.43,10200,6.34,2583.71,3243.16,2865.31,26.27,77.66,0.28,11.81,13.37,92.5,1083126
2000-07,Arunachal Pradesh,44790,3.92,9826,6.98,2366.07,3077.64,3175.77,26.42,80.61,0.25,17.66,15.3,92.46,1085238
2000-08,Arunachal Pradesh,46919,6.75,10390,8.22,2192.05,3053.19,2554.96,25.85,81.78,0.23,10.88,14.52,92.59,1087355
2000-09,Arunachal Pradesh,10600,7,9817,7.14,2858.51,2390.73,2604.38,23.93,82.02,0.22,12.35,12.84,92.93,1089476
2000-10,Arunachal Pradesh,34124,3.18,9785,7.18,2613.16,3626.21,2776.99,22.07,74.63,0.33,0.99,12.46,93.17,1091601
2000-11,Arunachal Pradesh,32643,7.18,9518,10.08,2333.44,3752.46,2293.2,16.96,71.66,0.4,1.03,10.25,93.49,1093730
2000-12,Arunachal Pradesh,45764,5.2,9613,4.01,1840.36,3176.01,2624.28,13.83,62.24,0.53,0.07,11.76,93.5,1095863
2001-01,Arunachal Pradesh,14007,5.65,10846,7.49,2193.63,3283.34,2885.33,12.34,65.4,0.53,0.35,9.27,93.35,1098000
2001-02,Arunachal Pradesh,42410,7.53,10770,7.44,2330.78,2487.88,3105.36,14.78,64.29,0.51,1.33,8.4,93.3,1100140
2001-03,Arunachal Pradesh,49080,6.97,10677,9.25,2695.06,2960.33,3446.32,18.31,58.16,0.47,1.23,11.3,93.25,1102285
2001-04,Arunachal Pradesh,45447,5.19,9986,6.01,2178.97,2389.79,2557.83,21.57,65.42,0.41,3.63,9.91,93.09,1104434
2001-05,Arunachal Pradesh,13208,8.13,10699,9.4,2486.32,3097.34,2715.57,24.97,67.55,0.35,6.28,14.16,92.73,1106587
2001-06,Arunachal Pradesh,23589,3.23,10658,9.91,2605.62,2499.38,3305.32,26.36,75.56,0.26,8.22,15.21,92.47,1108744
2001-07,Arunachal Pradesh,48484,4.4,10882,8.15,2475.35,3446.92,2919.95,27.21,77.68,0.25,11.68,16.14,92.46,1110905
2001-08,Arunachal Pradesh,22453,4.01,10508,7.8,2637.03,3227.91,2956.7,27.16,76.11,0.24,10.3,13.05,92.62,1113071
2001-09,Arunachal Pradesh,41212,5.96,10163,7.64,2692.82,3531.66,2868.78,24.89,79.61,0.26,8.12,10.88,92.96,1115241
2001-10,Arunachal Pradesh,48525,6.81,10019,7.44,2712.7,2964.11,3304.04,21.5,77.84,0.31,5.67,12.4,93.32,1117415
2001-11,Arunachal Pradesh,37635,7.25,10811,10.47,2297.08,3720.38,2785.94,17.78,73.42,0.41,0.55,11.84,93.6,1119593
2001-12,Arunachal Pradesh,38828,4.15,10634,6.49,2070.77,3051.24,2561.63,13.67,65.36,0.48,0.2,10.45,93.75,1121776
2002-01,Arunachal Pradesh,23711,4.9,11277,8.49,2752.19,2738.95,2643.84,12.83,70.29,0.41,1.24,9.48,93.61,1123963
2002-02,Arunachal Pradesh,8420,5.41,10813,6.12,1933.14,2819.08,1951.64,15.35,64.09,0.5,1.18,12.08,93.64,1126154
2002-03,Arunachal Pradesh,36216,8.01,11008,6.14,2024.83,3304.17,3075.03,18.55,63.08,0.46,2.69,11.02,93.3,1128349
2002-04,Arunachal Pradesh,5301,5.19,10770,6.78,2627.64,2613.21,2783.3,21.25,70.26,0.39,10.16,11.37,93.14,1130549
2002-05,Arunachal Pradesh,5699,3.36,10831,6.08,2498.92,2536.65,3326.19,23.52,71.85,0.35,5.07,16.37,92.79,1132753
2002-06,Arunachal Pradesh,5190,6.11,10525,10.63,2763.21,2911.61,2809.41,26.17,75.58,0.3,8.33,12.02,92.62,1134961
2002-07,Arunachal Pradesh,15492,7.74,11166,9.46,2562.51,2183.31,2713.49,26.15,80.91,0.24,15.54,10.39,92.45,1137174
2002-08,Arunachal Pradesh,40743,7.42,11020,7.95,2295.4,2599.35,2701.61,26.18,77.9,0.26,14.36,15.28,92.7,1139391
2002-09,Arunachal Pradesh,11102,5.75,10508,8.46,3039.31,3256.34,2600.09,24.35,79.53,0.24,8.81,13.26,93.07,1141612
2002-10,Arunachal Pradesh,24778,6.54,10658,5.43,2671.77,3559.74,3123.62,20.75,74.2,0.34,1.33,13.83,93.36,1143838
2002-11,Arunachal Pradesh,31641,4.34,10577,6.07,2517.89,2741.23,3044.38,17.17,72.14,0.4,1.16,13.42,93.53,1146068
2002-12,Arunachal Pradesh,39584,4.62,10374,8.15,2618.05,3358.08,3022.31,13.55,71.17,0.46,0.07,10.98,93.61,1148302
2003-01,Arunachal Pradesh,37745,7.75,10827,8.29,2814.87,2785.91,3261.09,12.23,67.61,0.52,0.77,11,93.68,1150541
2003-02,Arunachal Pradesh,28093,4.76,10716,6.53,2559.28,3830.1,2558.78,14.03,70.9,0.43,1.02,10.9,93.58,1152784
2003-03,Arunachal Pradesh,5569,5.48,11697,7.3,3020.79,3079.16,2572,17.24,66.89,0.43,1.17,11.32,93.35,1155031
2003-04,Arunachal Pradesh,43210,3.33,11680,8.79,2354.83,2871.86,2948.46,21.85,69.15,0.38,5.5,12.39,93.14,1157283
2003-05,Arunachal Pradesh,39663,4.71,10986,8.38,2656.85,2770.52,2791.48,24.13,66.91,0.36,5.04,11.53,92.85,1159539
2003-06,Arunachal Pradesh,41631,6.54,11520,9.47,3142.68,3691.02,2952.71,25.48,78.33,0.25,10.93,11.94,92.48,1161799
2003-07,Arunachal Pradesh,12455,4.23,11384,7.52,2511.4,3048.01,3014.73,25.63,82.59,0.23,24.59,12.66,92.69,1164064
2003-08,Arunachal Pradesh,9014,7.47,11257,9.71,2193.16,2897.05,2216,26.67,79.76,0.23,14.64,12.62,92.68,1166333
2003-09,Arunachal Pradesh,16093,3.53,11521,7.48,2619.77,3258.88,2630.88,24.77,81.56,0.23,10.41,10.31,92.96,1168607
2003-10,Arunachal Pradesh,23070,6.56,11493,8.3,2972.2,2509.69,2287.47,21.46,80.46,0.29,5.26,10.43,93.4,1170885
2003-11,Arunachal Pradesh,40777,3.64,11478,6.62,2567.34,3418.84,3389.37,17.02,73.52,0.4,0.11,10.7,93.58,1173168
2003-12,Arunachal Pradesh,21538,7.19,11506,5.97,2362.33,3431.47,2786.52,13.82,69.93,0.45,0.08,10.9,93.74,1175455
2004-01,Arunachal Pradesh,15729,6.78,11409,11.12,2448.21,3353.46,3028.31,12.2,69.32,0.47,0.22,10.21,93.6,1177746
2004-02,Arunachal Pradesh,39177,8.61,11168,7.54,2027.08,3590.62,3283.03,14.39,64.23,0.46,0.95,12.32,93.47,1180042
2004-03,Arunachal Pradesh,5784,6.07,11861,7.14,2312.33,3158.32,2972.91,19.46,68.1,0.44,4.53,10.36,93.22,1182342
2004-04,Arunachal Pradesh,32751,6.14,11464,8.18,2578.2,2779.88,2564.93,20.91,73.27,0.41,6.47,12.8,93.1,1184647
2004-05,Arunachal Pradesh,45864,4.23,11300,7.47,2492.33,3469.09,2990.26,23.49,74.75,0.34,21.36,11.36,92.81,1186956
2004-06,Arunachal Pradesh,45328,3.78,11116,8.36,2388.82,3308.68,1803.01,25.03,79.51,0.27,10.69,10.72,92.67,1189270
2004-07,Arunachal Pradesh,17533,5.67,11160,7.06,2844.63,2304.11,2673.15,25,83.49,0.24,14.28,12.16,92.61,1191588
2004-08,Arunachal Pradesh,45111,4.74,11230,10.72,2164.1,2482.13,3206.29,26.49,79.01,0.25,13.04,14.62,92.61,1193911
2004-09,Arunachal Pradesh,44974,3.8,11207,6.37,2359.69,3138.6,2783.58,24.49,79.81,0.25,6.24,12.84,93.1,1196238
2004-10,Arunachal Pradesh,10801,6.67,11374,9.39,2643.11,3030.73,2350.95,20.2,77.68,0.33,6.08,12.81,93.58,1198570
2004-11,Arunachal Pradesh,24190,5.12,12054,7.89,2798.88,2802.5,2255.2,16.15,70.01,0.42,0.05,13.63,93.68,1200907
2004-12,Arunachal Pradesh,43754,4.4,11417,8.93,2371.57,3600.3,3097.58,13.18,73.14,0.47,0.49,11.09,93.67,1203248
2005-01,Arunachal Pradesh,34592,8.96,11838,9.23,2395.4,2860.3,2687.43,12.06,71.53,0.48,1.03,9.51,93.57,1205594
2005-02,Arunachal Pradesh,15647,7.24,11873,8.93,3123.02,3152.77,2950.51,14.44,76.22,0.37,2.49,7.53,93.43,1207944
2005-03,Arunachal Pradesh,13716,7.11,11699,7.89,2809.09,3095.52,2709.34,17.47,79.52,0.36,5.68,8.4,93.36,1210299
2005-04,Arunachal Pradesh,28355,4.72,12421,5.51,2441.1,2971.36,2786.97,20.64,74.63,0.4,7.49,10.72,93.28,1212658
2005-05,Arunachal Pradesh,27009,3.75,12037,9.23,2718.29,3020.78,3056.42,22.45,73.5,0.32,10.15,11.65,92.93,1215022
2005-06,Arunachal Pradesh,29376,3.65,12128,8.2,2475.79,3031.45,2100.63,26.48,73.15,0.27,11.74,13.94,92.48,1217391
2005-07,Arunachal Pradesh,9780,7.65,12382,7.94,2774.9,3138.6,3149.3,26.6,79.33,0.24,13.78,15,92.62,1219764
2005-08,Arunachal Pradesh,7368,8.41,12434,9.02,1631.12,3835.35,2751.14,26.32,80.76,0.23,13,11.41,92.55,1222142
2005-09,Arunachal Pradesh,17039,6.07,11942,5.89,2832.45,2584.04,3014.47,25.81,74.34,0.24,4.41,15.39,93.01,1224525
2005-10,Arunachal Pradesh,11655,4.14,11597,8.75,2183.98,2750.49,3469.91,21.61,76.02,0.31,2.83,11.88,93.44,1226912
2005-11,Arunachal Pradesh,45941,8.54,11670,9.88,2442.8,3086.97,3104.52,16.38,72.49,0.39,0.74,11.77,93.52,1229304
2005-12,Arunachal Pradesh,9495,3.83,12026,6.66,2648.7,3060.17,2927.74,14.09,66.89,0.51,0,12.68,93.56,1231700
2006-01,Arunachal Pradesh,15893,8.28,12415,7.02,3221.02,2976.95,2870.38,12.72,65.42,0.56,0.05,11.18,93.55,1234101
2006-02,Arunachal Pradesh,30547,7.23,11915,9.57,2815.2,3442.21,3215.46,16.12,73.96,0.37,4.31,8.56,93.47,1236507
2006-03,Arunachal Pradesh,27386,6.06,12007,8.12,2691.62,2542.8,3371.7,18.14,65.21,0.46,1.95,10.01,93.28,1238918
2006-04,Arunachal Pradesh,18403,9.08,12638,9.6,2156.1,3121.05,2536,21.15,70.03,0.41,7.87,12.84,93.08,1241333
2006-05,Arunachal Pradesh,37097,3.95,12713,9.83,2480.76,3131.5,2912.48,24.04,71.68,0.35,9.61,14.18,92.93,1243753
2006-06,Arunachal Pradesh,18121,5.91,12144,6.97,2626.58,3645.48,2958.74,25.83,77.13,0.27,16.89,10.87,92.66,1246178
2006-07,Arunachal Pradesh,15966,6.37,12171,7.33,2426.75,3385.63,3216.31,27.17,78.29,0.25,20.57,15.73,92.47,1248607
2006-08,Arunachal Pradesh,38621,6.03,12288,10.18,2131.72,3238.96,3045.41,27.48,73.58,0.26,10.92,17.45,92.66,1251041
2006-09,Arunachal Pradesh,33312,7.86,12588,7.55,2410.73,3550.28,2747.48,24.71,78.54,0.25,9.61,12.86,93.04,1253480
2006-10,Arunachal Pradesh,27677,5.23,12223,6.79,2537.67,2930.77,2805.45,21.7,71.72,0.33,3.52,14.48,93.46,1255924
2006-11,Arunachal Pradesh,36289,7.76,12192,7.95,2171.12,2423.98,3358.08,16.53,75.76,0.38,1.36,10.19,93.56,1258372
